tag_cache_key,tag_cache_text,tag_cache_date
294c5a3fb533255ef6015789a20c0d57,"{""tags"":[""Joseph Goebbels"",""National Socialism"",""Hitler"",""Documantaries"",""Fascism"",""Experiment"",""Germany"",""Europe"",""Jew"",""Help""],""prefix"":""""}",2015-05-11T15:09:19Z
31ca89afce5e06e6edfa7d6accce7042,"{""tags"":[],""prefix"":""""}",2015-05-11T15:09:19Z
f29c5ed52bafa85ad04244a541bc3317,"{""tags"":[""Revolution""],""prefix"":""""}",2015-05-11T15:09:19Z
0b299dc51e645bd06c6a2f736973c428,"{""tags"":[""Fascism"",""England"",""UK"",""Britain"",""Mosley"",""Blackshirts"",""Oswald"",""British Union of Fascists""],""prefix"":""""}",2015-05-11T15:09:19Z
addb5e09d2f40ef28cb9279b71d09013,"{""tags"":[""Reaktion!"",""Fascist Journal"",""American Fascism"",""Write""],""prefix"":""""}",2015-05-11T15:09:19Z
03057331e4ce5433937bb62773cb2d7f,"{""tags"":[""Night of Long Knives""],""prefix"":""""}",2015-05-11T15:09:19Z
5d6592bee4ef8712787cabc335db278d,"{""tags"":[""introduction""],""prefix"":""""}",2015-05-11T15:09:23Z
e96b98ee903d1d1e58b4cd69a9460afc,"{""tags"":[],""prefix"":""""}",2015-05-11T15:09:26Z
5e68415375cdd7723fd78a01969b29c8,"{""tags"":[""return your revolt into style"",""iron youth"",""iron youth clothes"",""clothes"",""fatigues"",""camo"",""attire""],""prefix"":""""}",2016-02-10T06:21:08Z
dc03c423649c53857470d448a95dfa8b,"{""tags"":[],""prefix"":null}",2016-03-25T18:10:53Z
56b94dc87c6a2433db9ab9e9156b6574,"{""tags"":[""PETA Animal Rights Activism""],""prefix"":""""}",2015-05-11T15:09:23Z
0a6defe10ce6195b659fdb9f7480b85e,"{""tags"":[],""prefix"":""""}",2015-05-11T15:08:59Z
2c1e50b05688673bc29f70bea63169ed,"{""tags"":[],""prefix"":""""}",2015-05-11T15:09:48Z
d863b73ec18eac07343e6bc96e62ca28,"{""tags"":[""black face"",""politically correct"",""trolling""],""prefix"":""""}",2015-05-11T15:09:52Z
2594328a98949823ea09cb279db2a619,"{""tags"":[""Ernst J\u00fcnger"",""J\u00fcnger""],""prefix"":""""}",2015-05-11T15:09:23Z
114305c94e1b30a3673eeaccec556abc,"{""tags"":[""Ernst J\u00fcnger"",""J\u00fcnger""],""prefix"":""""}",2015-05-11T15:09:23Z
ba149a0f98bf2d96935ea415183a5fe3,"{""tags"":[],""prefix"":""""}",2015-05-11T15:10:18Z
c0edbd67565fc4f20b389f542ca38e93,"{""tags"":[""Robespierre""],""prefix"":""""}",2015-05-11T15:09:26Z
e7ef104671d4457d25e81ac60b1c9b72,"{""tags"":[""Liberal"",""Fascism"",""Jonah"",""Goldberg""],""prefix"":""""}",2015-05-11T15:09:26Z
c6d04239b229787812fdfca6fdbb1fc2,"{""tags"":[""National Socialism""],""prefix"":""""}",2015-05-11T15:09:26Z
e62fd7d81f0121315c304ee5d611ba7c,"{""tags"":[""Kai"",""Murros"",""Revolution"",""national""],""prefix"":""""}",2015-05-11T15:09:26Z
11ed5b5dbbe36211789345dae9b1cd11,"{""tags"":[""Ezra Pound""],""prefix"":""""}",2015-05-11T15:09:26Z
8acede735aa8e3b9cb406fcf128ff018,"{""tags"":[],""prefix"":""""}",2015-05-11T15:08:59Z
d09c75ef80df30dc42cf8902cb119ec1,"{""tags"":[],""prefix"":""""}",2015-05-11T15:09:29Z
7009ee7e5d35f65a95ff4de290a638e3,"{""tags"":[],""prefix"":""""}",2015-05-11T15:10:05Z
919e3b748862863c68a7d7fc219b4a66,"{""tags"":[],""prefix"":""""}",2015-05-11T15:09:48Z
efe095de3fedfc291ffa2049abf9be83,"{""tags"":[""suggestion"",""suggestions""],""prefix"":""""}",2015-05-11T15:09:29Z
ba8525cd337b75b2a8d1ef8e39a10558,"{""tags"":[""nationalism"",""pagansim"",""retreat""],""prefix"":""""}",2015-11-15T18:30:30Z
c115cfc290548cce0cbe237916c05e3d,"{""tags"":[],""prefix"":null}",2016-03-25T21:35:32Z
a0a7f9c7b8cee0dc60e8e109c2a408f0,"{""tags"":[],""prefix"":""""}",2015-05-11T15:09:32Z
6cd4438d3ec438920498357f87f7f2ac,"{""tags"":[""Faggots"",""Allah"",""Muslims"",""Islam""],""prefix"":""""}",2015-05-11T15:10:18Z
e2c996b68a8a86e91a0bc3ff0fa3e715,"{""tags"":[""anders"",""breivik"",""utoya"",""conservative"",""revolutionary"",""movement"",""terrorism"",""norway"",""multiculturalism""],""prefix"":""""}",2015-05-11T15:10:05Z
90312fdb9f10ff66d27222d8ede09a6a,"{""tags"":[],""prefix"":""""}",2015-05-11T15:10:18Z
181766b285036b2411eba59a01171108,"{""tags"":[""Pareto"",""Sunic""],""prefix"":""""}",2015-05-11T15:09:32Z
40169cde7f7541808e7573d9c003062e,"{""tags"":[""Spartacus""],""prefix"":""""}",2015-05-11T15:09:32Z
310541145b708bf03d87d2424f284116,"{""tags"":[""introduction""],""prefix"":""""}",2015-05-11T15:09:32Z
5d98405bdaaa4b960df06e9541ca2f28,"{""tags"":[],""prefix"":""""}",2015-05-11T15:10:02Z
2647ed6445d81ae589657b69bf45178e,"{""tags"":[""FN"",""France"",""far-right"",""Madonna = horrible old hag""],""prefix"":""""}",2015-05-11T15:10:02Z
c493d80950f236d13fae9c8226cdaffe,"{""tags"":[],""prefix"":""""}",2015-05-11T15:10:18Z
de0b29405bb25c310f18899f3e0b47e0,"{""tags"":[],""prefix"":""""}",2015-05-11T15:10:15Z
2c5b7334b347258e1ac8ae9a29208a33,"{""tags"":[],""prefix"":""""}",2015-05-11T15:10:15Z
6c2eb3f61fcc464b384b5ec0e7db6b3f,"{""tags"":[""Svensk"",""Stolthet"",""Swedish"",""Pride""],""prefix"":""""}",2015-05-11T15:09:36Z
1b61bca6642f96485c19f044cd637f48,"{""tags"":[],""prefix"":""""}",2015-05-11T15:09:36Z
0d948b8e71d0266e8324c963742d6aff,"{""tags"":[],""prefix"":""""}",2015-05-11T15:10:11Z
ed699ed3a0b31fe374e60f6bf3041500,"{""tags"":[],""prefix"":""""}",2015-05-11T15:10:11Z
ea0fe666780cb34028182dbf4a70b7db,"{""tags"":[""Marxism"",""Mitt Romney"",""Communism"",""Bolshevism"",""Fabianism"",""GOP""],""prefix"":""""}",2015-05-11T15:09:36Z
dd6674200bebb1b914bbb8e455b12c83,"{""tags"":[""Trayvon Martin"",""Stand Your Ground"",""Gun Control"",""Freedom Under Siege"",""Communism""],""prefix"":""""}",2015-05-11T15:09:36Z
49a579a5cf9ac95b0dc8c29bff2d20b6,"{""tags"":[""poetry""],""prefix"":""""}",2015-05-11T15:09:36Z
32c013f1932c1e7706c07f216379708d,"{""tags"":[""Ramiro Ledesma Ramos"",""La Conquista del Estado"",""National Syndicalism""],""prefix"":""""}",2015-05-11T15:09:39Z
dfbf641424a0de8f7b7d4b2211e93c09,"{""tags"":[""Farc"",""Colombia""],""prefix"":""""}",2015-05-11T15:09:39Z
22eb567136a4c9613af362893c8cbe7a,"{""tags"":[""introduction""],""prefix"":""""}",2015-05-11T15:09:39Z
8f450651109f4a0909e250f36ba29669,"{""tags"":[""Suicide""],""prefix"":""""}",2015-05-11T15:09:39Z
e28e8d556d2ef0545ff0fc1a5e192bbe,"{""tags"":[""documentary""],""prefix"":""""}",2015-05-11T15:09:39Z
e81a36dff2715ef6acdff8f022125348,"{""tags"":[""internationalism"",""cosmopolitanism"",""cosmopolitan"",""international"",""internationalist""],""prefix"":""""}",2015-05-11T15:09:39Z
f71baf52e965528cf1e80e8fcc64ea46,"{""tags"":[],""prefix"":""""}",2015-05-11T15:10:08Z
9a1c2136586efc241f5b30433c7d306f,"{""tags"":[],""prefix"":""""}",2015-05-11T15:09:42Z
a3536a6a18bcea8d195a5534e8548073,"{""tags"":[""libertarian"",""rabbits"",""from"",""outer"",""space"",""capitalism""],""prefix"":""""}",2015-05-11T15:09:42Z
efd2d79fb0eec32b7c23f47d81287891,"{""tags"":[""Pol Pot"",""Pol"",""Pot"",""Cambodia"",""Red"",""COmmunism"",""Communist""],""prefix"":""""}",2015-05-11T15:10:50Z
2e898da62468e55537d78d56f36c8608,"{""tags"":[],""prefix"":null}",2016-06-25T23:10:49Z
d32e3472c6d842f74d03156510b41609,"{""tags"":[""Benjamin Netnayhu"",""Israel""],""prefix"":""""}",2015-05-11T15:09:42Z
064f27709c627953ce251396a7153bc0,"{""tags"":[""Torres Gemelas"",""twin towers"",""why is this a thing""],""prefix"":""""}",2015-05-11T15:09:42Z
9bb7c5c7d134791263d73c293598d289,"{""tags"":[""Gangs"",""Cholos"",""Hispanics""],""prefix"":""""}",2015-05-11T15:09:42Z
5146f70e3ca9bd1db68ed9942b8a84f1,"{""tags"":[""reaktion!"",""Issue 4"",""American Fascist Journal""],""prefix"":""""}",2015-05-11T15:09:42Z
17cab72d949f4d6bd7fd1626863495b2,"{""tags"":[""Newbie""],""prefix"":""""}",2015-05-11T15:09:42Z
43491594c2919afa2d79a11a6bbb0b6f,"{""tags"":[""introduction""],""prefix"":""""}",2015-05-11T15:09:42Z
4af00eb0925e458a5fe93e8a6cce2260,"{""tags"":[""North Korea"",""DPRK""],""prefix"":""""}",2015-05-11T15:09:42Z
66e537766fff8b54bd224ba5eabdff3c,"{""tags"":[""religion"",""mandate"",""state""],""prefix"":""""}",2015-05-11T15:09:45Z
487af7253e5ab2f08ffc2aad0fc5abdd,"{""tags"":[""Thom Hartmann"",""Fascism"",""GOP"",""Conservatism""],""prefix"":""""}",2015-05-11T15:09:45Z
ba89975a35bff6865834b56bfb56449e,"{""tags"":[""Occupy Wall Street"",""99 Percent"",""Owned"",""Communism"",""Socialism"",""Occutard""],""prefix"":""""}",2015-05-11T15:09:45Z
5c9ee26620de2534633ce85a0a0b3e05,"{""tags"":[""\u0428\u0442\u0440\u0430\u0441\u0441\u0435\u0440"",""\u0422\u0440\u0435\u0442\u0438\u0439 \u041f\u0443\u0442\u044c"",""\u0421\u0421\u0421\u0420"",""\u0420\u043e\u0441\u0441\u0438\u044f""],""prefix"":""""}",2015-05-11T15:09:45Z
38469c80d8e4deccef5fe2cc642503ea,"{""tags"":[""Emergency Manager Law"",""Fascist Politics"",""Future"",""America""],""prefix"":""""}",2015-05-11T15:09:45Z
ff7ff8886566bb879cdcf3c6fd7bf94f,"{""tags"":[""Elmo"",""Anti semitic"",""Jew""],""prefix"":""""}",2015-05-11T15:09:55Z
f019525c534be435311f6423d103dd4d,"{""tags"":[],""prefix"":""""}",2015-05-11T15:09:23Z
ce2a3d4a2245ccc2119d4d574813acae,"{""tags"":[],""prefix"":""""}",2015-05-11T15:09:26Z
1da32e29bb98518b44b3e2529547a099,"{""tags"":[""Gustave Le Bon""],""prefix"":""""}",2015-05-11T15:09:45Z
e0ea071c04789777516b7cd95ec81a76,"{""tags"":[""Mercy"",""Forgiveness"",""Reconcilliation"",""Humanity""],""prefix"":""""}",2015-05-11T15:09:48Z
694a3c4ef1541cb251bf9c16d1ff0daa,"{""tags"":[""graffiti"",""street art"",""propaganda""],""prefix"":""""}",2015-05-11T15:09:48Z
17fe3d37ceca3a545eeaa615dadff09d,"{""tags"":[""Ireland"",""Dublin"",""immigration"",""race"",""nationality"",""census"",""immigrants""],""prefix"":""""}",2015-05-11T15:09:48Z
78ea3bdd62ebe2058a9efb48a7cc02b3,"{""tags"":[""Ireland"",""taxi"",""racism""],""prefix"":""""}",2015-05-11T15:09:48Z
097beff756da5fc067131f0187843fa9,"{""tags"":[],""prefix"":""""}",2015-05-11T15:10:08Z
80f47016c5d5cb277bac806896765e16,"{""tags"":[],""prefix"":""""}",2015-05-11T15:10:11Z
dbb3e2fb65c6de20837ca6e4f9fb4397,"{""tags"":[""Maurice"",""Barres"",""French"",""Nationalist"",""Nationalism"",""Ethnic""],""prefix"":""""}",2015-05-11T15:09:48Z
0074ea1523fb808c918df0497ed0b335,"{""tags"":[],""prefix"":""""}",2015-05-11T15:09:55Z
8ed91a88054728bdffa681e49aee6ab1,"{""tags"":[],""prefix"":""""}",2015-05-11T15:09:55Z
e97da0250fcbe3f904f01800ed24c8bb,"{""tags"":[""Ernst J\u00fcnger""],""prefix"":""""}",2015-05-11T15:09:48Z
416c679af590dc45325a89e19a0ea81e,"{""tags"":[],""prefix"":""""}",2015-05-11T15:09:48Z
078f61e7200f01c7e091a336fa9bb174,"{""tags"":[""Troy Southgate"",""Strasserism"",""Otto Strasser"",""Gregor Strasser"",""National Revolution"",""German Socialism""],""prefix"":""""}",2015-05-11T15:09:52Z
6fe663f6a508913083335be74b91dee8,"{""tags"":[""memorial"",""military"",""remembrance""],""prefix"":""""}",2015-05-11T15:09:52Z
fcbc2c4b9d023e04c97948c3b7824a89,"{""tags"":[""tattoo""],""prefix"":""""}",2015-05-11T15:09:52Z
6c138acc00b2578141517fd7206d800c,"{""tags"":[""fascism"",""nationalism"",""revolutionary conservative"",""poland""],""prefix"":""""}",2015-05-11T15:09:52Z
f093fefc1248d724346cd2d7e103e838,"{""tags"":[],""prefix"":""""}",2015-05-11T15:09:55Z
ae135e19b1e65b97164d3166d1a36e8c,"{""tags"":[],""prefix"":""""}",2015-05-11T15:09:48Z
0b8e68ea1a75f69e31b69885af9da532,"{""tags"":[""Unemployment"",""jobs"",""Workers""],""prefix"":""""}",2015-05-11T15:09:55Z
002010d4356ca6795e928db2b3c579d3,"{""tags"":[""Biennio Rosso"",""2 red years"",""4 red years"",""Socialism"",""Obama"",""Fascism"",""Economics""],""prefix"":""""}",2015-05-11T15:09:55Z
83194a4bcf9967e539670ace0cd72648,"{""tags"":[],""prefix"":""""}",2015-05-11T15:09:55Z
8d3a6d1e0e0fb120c72f894e1be20975,"{""tags"":[],""prefix"":""""}",2015-05-11T15:09:55Z
d16e7f97e5dba77cef8253cff865b536,"{""tags"":[],""prefix"":""""}",2015-07-07T17:53:17Z
55ac7b45533f12468fb093d29c7375c7,"{""tags"":[""Putin"",""Fascism"",""Russia""],""prefix"":""""}",2015-05-11T15:09:58Z
49a764e84161aecd95b25e7982e05895,"{""tags"":[""Introduction""],""prefix"":""""}",2015-05-11T15:09:58Z
c31121ca2e42513a5a5c4669f1052328,"{""tags"":[""Baathism""],""prefix"":""""}",2015-05-11T15:09:58Z
ff262fc71e074b19f9e7eb55274633bb,"{""tags"":[""Race"",""Racialiam"",""National Socialism""],""prefix"":""""}",2015-05-11T15:09:58Z
a2713d490768ea305fd81e888ef5e11e,"{""tags"":[""National"",""Socialist"",""Dr"",""Joseph Goebbels"",""Joseph"",""Goebbels"",""NS"",""Literature"",""Hitler"",""Marxism""],""prefix"":""""}",2015-05-11T15:09:58Z
3f168c8ee8aa7e4c3b71f0331e1557f3,"{""tags"":[""propaganda""],""prefix"":""""}",2015-05-11T15:09:58Z
aaf379c90de87eeef582d47bd5e630bf,"{""tags"":[""Competition"",""Health Care"",""Entitlements"",""Welfare"",""Social Security"",""Personal Responsibility""],""prefix"":""""}",2015-05-11T15:09:58Z
786f403e9848cba382ca91fcff2e5cbb,"{""tags"":[],""prefix"":""""}",2015-05-11T15:09:13Z
bae542f5ab6fed38ff483a40ecccd68f,"{""tags"":[],""prefix"":""""}",2015-05-11T15:09:13Z
ab2cad73679f5d6ede72a285e21dc57c,"{""tags"":[""Swedish"",""Nationalist"",""SvP"",""European"",""Euro"",""Nationalism"",""workers"",""foreigners""],""prefix"":""""}",2016-02-29T07:44:38Z
9afc967708c1a50041fc399037751db0,"{""tags"":[],""prefix"":null}",2016-06-27T19:06:45Z
706d96ec7d570f242e7960570e40ce06,"{""tags"":[""Insta"",""Budget"",""Game"",""Economics"",""Treasury"",""Treasurer"",""money""],""prefix"":""""}",2015-05-11T15:09:58Z
09e827f2a841d77e757a410b5240def9,"{""tags"":[""Psychology"",""Sociology"",""French Author"",""Gustave Le Bon""],""prefix"":""""}",2015-05-11T15:09:58Z
f92a9a3b8fe1f4acabbca06385b89101,"{""tags"":[],""prefix"":""""}",2015-05-11T15:09:09Z
c6f9059e9a628d559dc56ae063c3415c,"{""tags"":[],""prefix"":""""}",2015-05-11T15:09:19Z
f63e8e7f98da34e37de9b8e315db1835,"{""tags"":[""Italian Fascism""],""prefix"":""""}",2015-05-11T15:10:02Z
4792d2f0b6c30d6e0d45cff2fcd96ada,"{""tags"":[""Sharia Law"",""Women"",""Only"",""Saudi"",""Arabia""],""prefix"":""""}",2015-05-11T15:10:08Z
7c87e49c7acc4575c068487eb1dab99f,"{""tags"":[],""prefix"":""""}",2015-05-11T15:09:48Z
17fc1b4b5489b07effb6e50f0fed68d8,"{""tags"":[""DDR"",""GDR"",""East Germany"",""Socialism"",""Honecker"",""Socialist Unity Party""],""prefix"":""""}",2015-05-11T15:10:02Z
91ee1495ed44eb6aa844de57c9cc96e5,"{""tags"":[""Ante Paveli\u0107"",""Usta\u0161a"",""Fascism"",""National Socialism"",""Axis Powers"",""Croatia""],""prefix"":""""}",2015-05-11T15:10:05Z
e05d4a3662cee287495c23dba35296e0,"{""tags"":[],""prefix"":""""}",2015-05-11T15:09:45Z
2c9cf28ab612c6cf5743122dc35eb6c9,"{""tags"":[""National Socialism"",""Germany"",""Hitler"",""Nutzis""],""prefix"":""""}",2015-05-11T15:09:45Z
4461ce6c0c29eaf93109048eec88ec68,"{""tags"":[],""prefix"":""""}",2015-05-11T15:09:55Z
dacc6a0488b6e1a5983f0508f6d05910,"{""tags"":[""Nationalism"",""Capitalism"",""Socialism"",""Manifesto"",""Fascism"",""Nazism"",""State"",""Government"",""Consensus"",""Definitions""],""prefix"":""""}",2015-05-11T15:10:05Z
05e8142e29d80a61fcd4906373622bae,"{""tags"":[""holy"",""fuck"",""cant"",""stop"",""laughing""],""prefix"":""""}",2015-05-11T15:10:05Z
7df4828dadd620a9f1638b4adb9bcc25,"{""tags"":[""paganism"",""religion""],""prefix"":""""}",2016-02-14T01:40:22Z
cf1e790b81629dd7bff27f85fc709d4b,"{""tags"":[""Frente"",""Integralista"",""Brasileira"",""front"",""integralist"",""Brazil"",""South"",""America""],""prefix"":""""}",2015-05-11T15:10:05Z
29e9a4a5d2edf2fa4eef8b44974ef016,"{""tags"":[""Thank you captain obvious""],""prefix"":""""}",2015-05-11T15:10:44Z
c3cb98a12df47a72424a38176c49e56f,"{""tags"":[""Britons"",""white man march"",""national"",""socialism"",""pride"",""strength"",""courage"",""honour"",""Newcastle"",""England""],""prefix"":""""}",2015-05-11T15:13:13Z
e8f3f1790f4b297d798f4d5d4ec1d47b,"{""tags"":[""\u041f\u0440\u0438\u0432\u0435\u0442!"",""Bonjour!"",""Ciao!"",""Hello!"",""\u0633\u0644\u0627\u0645!""],""prefix"":""""}",2015-05-11T15:10:08Z
25c70e32cefc194aa2f4b187eae0a82f,"{""tags"":[],""prefix"":""""}",2015-05-11T15:09:36Z
577a502630d775ba89a4aeceea52aa4e,"{""tags"":[""Golden Dawn"",""Golden"",""Dawn""],""prefix"":""""}",2015-05-11T15:09:39Z
63d875b14f778358618a58a570569cd5,"{""tags"":[],""prefix"":""""}",2015-05-11T15:09:42Z
3bcc2964f4f424100169c92c81c6dfed,"{""tags"":[""Freemasons"",""freemason"",""monotheist"",""monotheism"",""fraternity"",""brotherhood""],""prefix"":""""}",2015-05-11T15:10:08Z
c4eab366d82b765b1e910e4830d38514,"{""tags"":[],""prefix"":""""}",2015-05-11T15:10:08Z
e0eb791a0eb1d243457cb7d2908a323c,"{""tags"":[""otavio""],""prefix"":""""}",2015-05-11T15:10:08Z
8227a3d3007f6631d474b2fd2bd3ba7a,"{""tags"":[""Sayyid Qutb"",""Islamism"",""Islam""],""prefix"":""""}",2015-05-11T15:10:08Z
eb496cae3398533fce7763449c7c6a3f,"{""tags"":[""Fascism""],""prefix"":""""}",2015-05-11T15:10:11Z
ec5df823842d47858e5f3bccf8cbf208,"{""tags"":[""Fascism"",""Native Americans""],""prefix"":""""}",2015-05-11T15:10:11Z
2baeedd6645c6dbde62e9544cf3d8913,"{""tags"":[""Movies""],""prefix"":""""}",2015-05-11T15:10:11Z
2c6c75b1f20ab39239d90bfa61f6380a,"{""tags"":[""Mercenary"",""contract"",""foreign"",""work""],""prefix"":""""}",2015-05-11T15:10:11Z
3b4f6f1628dcb8db082d117aca4824c5,"{""tags"":[""Introduction""],""prefix"":""""}",2015-05-11T15:10:11Z
915670c12553352b31742f40fda830d4,"{""tags"":[],""prefix"":""""}",2015-05-11T15:09:06Z
68ecd7e688b941ecee597975c9c4204a,"{""tags"":[""Feminism"",""anti Feminism""],""prefix"":""""}",2015-05-11T15:10:05Z
475c3d7ba9262c9f7a977085a8e4aaee,"{""tags"":[""Pantheism""],""prefix"":""""}",2015-05-11T15:10:11Z
4fad5fb87ec6e077982bbd0e1eb6a811,"{""tags"":[""Introduction""],""prefix"":""""}",2015-05-11T15:10:15Z
782508989744460b8e8804e336148b96,"{""tags"":[""Talleyrand"",""Aristocrat"",""France"",""French politics"",""Monarchism""],""prefix"":""""}",2015-05-11T15:10:15Z
e0db5e4eec531f4a5ef1f64fbd680377,"{""tags"":[""Barack Obama"",""Obama"",""United States"",""President""],""prefix"":""""}",2015-05-11T15:10:15Z
3de7c4ea783419dbad528c35fc6eebfd,"{""tags"":[],""prefix"":""""}",2015-05-11T15:09:23Z
c672afbb62ca3203aa77e21975970795,"{""tags"":[""Brother"",""Nathanael"",""kicks"",""ass!""],""prefix"":""""}",2015-05-11T15:10:15Z
a0a564ac0b938e4e7ac005046ccd988c,"{""tags"":[""torrent"",""p2p"",""peer to peer"",""downloading"",""piracy""],""prefix"":""""}",2015-05-11T15:10:15Z
c734bbeb147ff7e64e3595ee3323e2ee,"{""tags"":[],""prefix"":""""}",2015-05-11T15:10:02Z
39d5a0affc5bb4de3065925be98fd0bc,"{""tags"":[""Music"",""goataholic"",""propaganda""],""prefix"":""""}",2015-05-11T15:10:15Z
ef3dd3d7fc55d225eeac2ee436a5dcca,"{""tags"":[],""prefix"":""""}",2015-05-11T15:09:58Z
6ac138cd1dfd304a12884f4b943d3317,"{""tags"":[""USA travel""],""prefix"":""""}",2015-05-11T15:10:18Z
d744a10113d988a06b005b1b35e298c2,"{""tags"":[],""prefix"":""""}",2015-05-11T15:10:02Z
fcf9e1d42b7a8e9f814636883ff8b5ad,"{""tags"":[""UK"",""far-right"",""EDL""],""prefix"":""""}",2015-05-11T15:09:32Z
be219121671a79fa2bc644bac048b0fd,"{""tags"":[""Russia"",""internet"",""censorship""],""prefix"":""""}",2015-05-11T15:10:02Z
bf770202319a4bed9d18e0199444712d,"{""tags"":[],""prefix"":""""}",2015-05-11T15:09:58Z
4c42c09c9113fcb84463499d903eafb2,"{""tags"":[],""prefix"":""""}",2015-05-11T15:09:58Z
2fd1d9cd03d0e7e08c1abafc3d828f97,"{""tags"":[""Machiavelli"",""Art of War"",""War"",""Military"",""Tactics"",""Meritocracy"",""Philosophy""],""prefix"":""""}",2015-05-11T15:10:18Z
662e899f0c628a284dfd06e8f0afce26,"{""tags"":[""file sharing"",""skype""],""prefix"":""""}",2015-05-11T15:10:18Z
cada9cd38273d3c26fbbdaa7c58dd183,"{""tags"":[""Skype"",""Anonymous"",""Operations security""],""prefix"":""""}",2015-05-11T15:10:18Z
815e0c2bcf035f3175b211a549b9634b,"{""tags"":[""National Socialism"",""Mexico""],""prefix"":""""}",2015-05-11T15:10:21Z
4904d97798bc5b401d659803d64134c1,"{""tags"":[""Palestine"",""Palestinian Nationalism"",""Syria"",""Egypt"",""Jordan"",""Saudi Arabia"",""Israel""],""prefix"":""""}",2015-05-11T15:10:21Z
35b55e391a01ece3e0130b5287fe3176,"{""tags"":[],""prefix"":""""}",2015-05-11T15:09:48Z
b3f00cef5fe7797dce7954c1de486e5d,"{""tags"":[""RNU""],""prefix"":""""}",2015-05-11T15:10:21Z
