tag_perm_aai_lookup,tag_perm_aap_lookup,tag_perm_text,tag_perm_visible
c0edbd67565fc4f20b389f542ca38e93,d63cdc08d52e02e1b82fc40e8377eb77,"4,2,3,6,8,1",TRUE
5bc0eb362245560e5eac15dbb182780a,760bfb32764543e68d2a53fa6c06fb42,"4,2,3,6,1",TRUE
c6d04239b229787812fdfca6fdbb1fc2,3366103b0c7aba03ee4008371da7d31d,"4,2,3,6,1",TRUE
e62fd7d81f0121315c304ee5d611ba7c,d63cdc08d52e02e1b82fc40e8377eb77,"4,2,3,6,8,1",TRUE
11ed5b5dbbe36211789345dae9b1cd11,b6621154fb9cb795bd92e49d0a94e780,"4,3,6,10",TRUE
3dc463f47d2fbff1054c41fa96795c6b,85aa9178b923fa1878ad86a0aaf847b8,"4,2,3,6,1",TRUE
d09c75ef80df30dc42cf8902cb119ec1,d63cdc08d52e02e1b82fc40e8377eb77,"4,2,3,6,8,1",TRUE
b8cb7252b1b9db32ba6f8332be8c7b4e,b475efb500f6079448ab7572479f3f80,"4,2,3,6,1",TRUE
63b1d01ec45f51a7cef4e090339bcdac,b475efb500f6079448ab7572479f3f80,"4,2,3,6,1",TRUE
5e834798815137405e42c29ad3f9c7d4,1d7b8a34d35bb07bc2f38523d958299d,"4,2,3,6,1",TRUE
7a5dcfaf99a9fb9a123b84055ec1a3c5,59b28ad265f9e9cd40e6734bc1efc51d,"4,2,3,6,1",TRUE
fa4c3ad2592d838f1e743fe6405390c9,768091c8b4997507baae7331c1335d16,"4,2,3,6,1",TRUE
e96b98ee903d1d1e58b4cd69a9460afc,f723ce15197189561d1a05725f198b5d,"4,5,2,3,6,7,1",TRUE
a0a7f9c7b8cee0dc60e8e109c2a408f0,f723ce15197189561d1a05725f198b5d,"4,5,2,3,6,7,1",TRUE
f29e52a628ebe37a3898d4ba2174faff,1d7b8a34d35bb07bc2f38523d958299d,"4,2,3,6,1",TRUE
98484a92244cd19f884d8a700ed4b8ef,b475efb500f6079448ab7572479f3f80,"4,2,3,6,1",TRUE
9439cb189912e5213664363746048f26,1d7b8a34d35bb07bc2f38523d958299d,"4,2,3,6,1",TRUE
181766b285036b2411eba59a01171108,f723ce15197189561d1a05725f198b5d,"4,5,2,3,6,7,1",TRUE
40169cde7f7541808e7573d9c003062e,e8c530d681ff6860afbf3fab4e4fc541,"4,2,3,6,1",TRUE
310541145b708bf03d87d2424f284116,f723ce15197189561d1a05725f198b5d,"4,5,2,3,6,7,1",TRUE
abdf2e00ef3dca5fd4d1cc7cfa1d1e1b,b475efb500f6079448ab7572479f3f80,"4,2,3,6,1",TRUE
fcf9e1d42b7a8e9f814636883ff8b5ad,b475efb500f6079448ab7572479f3f80,"4,2,3,6,1",TRUE
6d687ee56fc59fb5dc36de12b49c691d,1d7b8a34d35bb07bc2f38523d958299d,"4,2,3,6,1",TRUE
aaef5c6f45405712b1ed44d7fffa29d1,1d7b8a34d35bb07bc2f38523d958299d,"4,2,3,6,1",TRUE
6c2eb3f61fcc464b384b5ec0e7db6b3f,c698bedbb3b5198f84634ce799501c7b,"4,2,3,6,1",TRUE
1b61bca6642f96485c19f044cd637f48,f723ce15197189561d1a05725f198b5d,"4,5,2,3,6,7,1",FALSE
4a1f030dafa31bcdc1a9f7201a526d42,1d7b8a34d35bb07bc2f38523d958299d,"4,2,3,6,1",TRUE
ea0fe666780cb34028182dbf4a70b7db,b6621154fb9cb795bd92e49d0a94e780,"4,3,6,10",TRUE
dd6674200bebb1b914bbb8e455b12c83,b6621154fb9cb795bd92e49d0a94e780,"4,3,6,10",TRUE
49a579a5cf9ac95b0dc8c29bff2d20b6,08d18e875adb94d5a4102169ab887bfe,"4,2,3,6,8,1",TRUE
32c013f1932c1e7706c07f216379708d,964b8b0a533a4160c095e0897aba46f7,"4,2,3,6,1",TRUE
dfbf641424a0de8f7b7d4b2211e93c09,08d18e875adb94d5a4102169ab887bfe,"4,2,3,6,8,1",TRUE
22eb567136a4c9613af362893c8cbe7a,f723ce15197189561d1a05725f198b5d,"4,5,2,3,6,7,1",TRUE
8f450651109f4a0909e250f36ba29669,f723ce15197189561d1a05725f198b5d,"4,5,2,3,6,7,1",TRUE
e28e8d556d2ef0545ff0fc1a5e192bbe,652894f9fbf4e40ad44724b0464fd8d6,"4,2,3,6,1",TRUE
e81a36dff2715ef6acdff8f022125348,f723ce15197189561d1a05725f198b5d,"4,5,2,3,6,7,1",TRUE
179c6f970b3a87a95cd24137e67d5c7a,1d7b8a34d35bb07bc2f38523d958299d,"4,2,3,6,1",TRUE
fa4d08e7ec25aa3f5678d349e6a4c750,4dcbbb0357b98e8c89f88023c5dc5554,"4,2,3,6,10,1",TRUE
a3536a6a18bcea8d195a5534e8548073,f723ce15197189561d1a05725f198b5d,"4,5,2,3,6,7,1",TRUE
efd2d79fb0eec32b7c23f47d81287891,d63cdc08d52e02e1b82fc40e8377eb77,"4,2,3,6,1",TRUE
d32e3472c6d842f74d03156510b41609,d63cdc08d52e02e1b82fc40e8377eb77,"4,2,3,6,8,1",TRUE
064f27709c627953ce251396a7153bc0,f723ce15197189561d1a05725f198b5d,"4,5,2,3,6,7,1",TRUE
9bb7c5c7d134791263d73c293598d289,f723ce15197189561d1a05725f198b5d,"4,5,2,3,6,7,1",TRUE
5146f70e3ca9bd1db68ed9942b8a84f1,0af205605749e802178916b15042cab1,"4,2,3,6,1",TRUE
17cab72d949f4d6bd7fd1626863495b2,f723ce15197189561d1a05725f198b5d,"4,5,2,3,6,7,1",TRUE
43491594c2919afa2d79a11a6bbb0b6f,f723ce15197189561d1a05725f198b5d,"4,5,2,3,6,7,1",TRUE
4af00eb0925e458a5fe93e8a6cce2260,c33cdd46252a7c46950616a25a93ee6b,"4,2,3,6,1",TRUE
66e537766fff8b54bd224ba5eabdff3c,69be07476c613fe6f924a70753c952f8,"4,2,3,6,1",TRUE
487af7253e5ab2f08ffc2aad0fc5abdd,768091c8b4997507baae7331c1335d16,"4,2,3,6,1",TRUE
ba89975a35bff6865834b56bfb56449e,b6621154fb9cb795bd92e49d0a94e780,"4,3,6,10",TRUE
5c9ee26620de2534633ce85a0a0b3e05,d63cdc08d52e02e1b82fc40e8377eb77,"4,2,3,6,8,1",TRUE
38469c80d8e4deccef5fe2cc642503ea,956ad2d2939099a2185452a31071f22e,"4,2,3,6,1",TRUE
2c9cf28ab612c6cf5743122dc35eb6c9,b475efb500f6079448ab7572479f3f80,"4,2,3,6,1",TRUE
5aa0f8264f18020e7b3994808f3bcb65,0daf176f605de24c0f8b64c990a9bdae,"4,2,3,6,1",TRUE
1da32e29bb98518b44b3e2529547a099,964b8b0a533a4160c095e0897aba46f7,"4,2,3,6,1",TRUE
e0ea071c04789777516b7cd95ec81a76,f723ce15197189561d1a05725f198b5d,"4,5,2,3,6,7,1",TRUE
694a3c4ef1541cb251bf9c16d1ff0daa,355ebb57388a73d2c0f1dc09f5e75292,"4,2,3,6,1",TRUE
17fe3d37ceca3a545eeaa615dadff09d,51e586932d12f91c6a2e9f3c4c56b455,"4,2,3,6,1,8",TRUE
78ea3bdd62ebe2058a9efb48a7cc02b3,51e586932d12f91c6a2e9f3c4c56b455,"4,2,3,6,1,8",TRUE
727d55cea5a209b4554a36459c940f30,1d7b8a34d35bb07bc2f38523d958299d,"4,2,3,6,1",TRUE
dbb3e2fb65c6de20837ca6e4f9fb4397,d63cdc08d52e02e1b82fc40e8377eb77,"4,2,3,6,8,1",TRUE
f20dd590e7b8a7a0150310b1a9b249c4,b475efb500f6079448ab7572479f3f80,"4,2,3,6,1",TRUE
e97da0250fcbe3f904f01800ed24c8bb,652894f9fbf4e40ad44724b0464fd8d6,"4,2,3,6,1",TRUE
d863b73ec18eac07343e6bc96e62ca28,1d7b8a34d35bb07bc2f38523d958299d,"4,2,3,6,1",TRUE
078f61e7200f01c7e091a336fa9bb174,3366103b0c7aba03ee4008371da7d31d,"4,2,3,6,1",TRUE
6fe663f6a508913083335be74b91dee8,956ad2d2939099a2185452a31071f22e,"4,2,3,6,1,8",TRUE
fcbc2c4b9d023e04c97948c3b7824a89,f723ce15197189561d1a05725f198b5d,"4,5,2,3,6,7,1",TRUE
0547971d65a8b9777a89f8af61fda330,b475efb500f6079448ab7572479f3f80,"4,2,3,6,1",TRUE
6c138acc00b2578141517fd7206d800c,f5643dbbdf7b59799e1df26c96b0d4b3,"4,5,2,3,6,7,8,1",TRUE
f093fefc1248d724346cd2d7e103e838,956ad2d2939099a2185452a31071f22e,"4,2,3,6,1,8",TRUE
eb7f82390c5d1e5c6fd8a6d6e872e6a1,1d7b8a34d35bb07bc2f38523d958299d,"4,2,3,6,1",TRUE
0b8e68ea1a75f69e31b69885af9da532,f723ce15197189561d1a05725f198b5d,"4,5,2,3,6,7,1",TRUE
002010d4356ca6795e928db2b3c579d3,f723ce15197189561d1a05725f198b5d,"4,5,2,3,6,7,1",TRUE
83194a4bcf9967e539670ace0cd72648,f723ce15197189561d1a05725f198b5d,"4,5,2,3,6,7,1",TRUE
8d3a6d1e0e0fb120c72f894e1be20975,f723ce15197189561d1a05725f198b5d,"4,5,2,3,6,7,1",TRUE
ce8022adb79031eeafccc53c22f68d2d,1d7b8a34d35bb07bc2f38523d958299d,"4,2,3,6,1",TRUE
55ac7b45533f12468fb093d29c7375c7,d63cdc08d52e02e1b82fc40e8377eb77,"4,2,3,6,8,1",TRUE
49a764e84161aecd95b25e7982e05895,f723ce15197189561d1a05725f198b5d,"4,5,2,3,6,7,1",TRUE
c31121ca2e42513a5a5c4669f1052328,d63cdc08d52e02e1b82fc40e8377eb77,"4,2,3,6,1",TRUE
ff262fc71e074b19f9e7eb55274633bb,0c4b9f6a19410620a6620a24c2bf4d49,"4,2,3,6,1",TRUE
a2713d490768ea305fd81e888ef5e11e,964b8b0a533a4160c095e0897aba46f7,"4,2,3,6,1",FALSE
3f168c8ee8aa7e4c3b71f0331e1557f3,f723ce15197189561d1a05725f198b5d,"4,5,2,3,6,7,1",TRUE
4e8f74d43513a9e94598b4b1fc4e8c0c,b475efb500f6079448ab7572479f3f80,"4,2,3,6,1",TRUE
aaf379c90de87eeef582d47bd5e630bf,f723ce15197189561d1a05725f198b5d,"4,5,2,3,6,7,1",TRUE
daf44d36c5aab278b9adf573054c0d98,e8b9aa1927d352c4af04738164bf7f61,"4,2,3,6,1",FALSE
706d96ec7d570f242e7960570e40ce06,f723ce15197189561d1a05725f198b5d,"4,5,2,3,6,7,1",TRUE
09e827f2a841d77e757a410b5240def9,964b8b0a533a4160c095e0897aba46f7,"4,2,3,6,1",TRUE
8647c830b666b3e4c3bfe2bcd9b26877,51deea4867472642fba67a586d8c8060,"4,2,3,6,1",TRUE
f63e8e7f98da34e37de9b8e315db1835,c4d7a501d7b4e7b2002b2f269c0e5b86,"4,2,3,6,1",TRUE
be219121671a79fa2bc644bac048b0fd,1d7b8a34d35bb07bc2f38523d958299d,"4,2,3,6,1",TRUE
2647ed6445d81ae589657b69bf45178e,b475efb500f6079448ab7572479f3f80,"4,2,3,6,1",TRUE
17fc1b4b5489b07effb6e50f0fed68d8,d63cdc08d52e02e1b82fc40e8377eb77,"4,2,3,6,8,1",TRUE
91ee1495ed44eb6aa844de57c9cc96e5,d63cdc08d52e02e1b82fc40e8377eb77,"4,2,3,6,8,1",TRUE
e2c996b68a8a86e91a0bc3ff0fa3e715,b475efb500f6079448ab7572479f3f80,"4,2,3,6,1",TRUE
dacc6a0488b6e1a5983f0508f6d05910,51deea4867472642fba67a586d8c8060,"4,2,3,6,1",TRUE
05e8142e29d80a61fcd4906373622bae,f723ce15197189561d1a05725f198b5d,"4,5,2,3,6,7,1",TRUE
7df4828dadd620a9f1638b4adb9bcc25,f723ce15197189561d1a05725f198b5d,"4,5,2,3,6,7,1",TRUE
cf1e790b81629dd7bff27f85fc709d4b,be7d44c22dc2612758a6998ecc474301,"4,2,3,6,1",TRUE
29e9a4a5d2edf2fa4eef8b44974ef016,d63cdc08d52e02e1b82fc40e8377eb77,"4,2,3,6,1",TRUE
815e0c2bcf035f3175b211a549b9634b,08d18e875adb94d5a4102169ab887bfe,"4,2,3,6,8,1",TRUE
e8f3f1790f4b297d798f4d5d4ec1d47b,f723ce15197189561d1a05725f198b5d,"4,5,2,3,6,7,1",TRUE
84694ac439e07f54e1b192864ea187f5,b475efb500f6079448ab7572479f3f80,"4,2,3,6,1",TRUE
3bcc2964f4f424100169c92c81c6dfed,f723ce15197189561d1a05725f198b5d,"4,5,2,3,6,7,1",TRUE
4792d2f0b6c30d6e0d45cff2fcd96ada,1d7b8a34d35bb07bc2f38523d958299d,"4,2,3,6,1",TRUE
e0eb791a0eb1d243457cb7d2908a323c,f723ce15197189561d1a05725f198b5d,"4,5,2,3,6,7,1",TRUE
62107b4c6b6c3a73e6e115add4e21543,760bfb32764543e68d2a53fa6c06fb42,"4,2,3,6,1",TRUE
8227a3d3007f6631d474b2fd2bd3ba7a,d63cdc08d52e02e1b82fc40e8377eb77,"4,2,3,6,8,1",TRUE
eb496cae3398533fce7763449c7c6a3f,f723ce15197189561d1a05725f198b5d,"4,5,2,3,6,7,1",TRUE
ec5df823842d47858e5f3bccf8cbf208,956ad2d2939099a2185452a31071f22e,"4,2,3,6,1,8",TRUE
2baeedd6645c6dbde62e9544cf3d8913,e8c530d681ff6860afbf3fab4e4fc541,"4,2,3,6,1",TRUE
2c6c75b1f20ab39239d90bfa61f6380a,cb12aece5ba4ae61c7d2fbfdd999927b,"4,2,3,6,1",TRUE
3b4f6f1628dcb8db082d117aca4824c5,f723ce15197189561d1a05725f198b5d,"4,5,2,3,6,7,1",TRUE
c0818903a53b1b640cb3beacda8e8908,e6a03e5f7d0b17c985768c4fe821af94,"6,10,13,3,17,4,2",TRUE
68ecd7e688b941ecee597975c9c4204a,f723ce15197189561d1a05725f198b5d,"4,5,2,3,6,7,1",TRUE
475c3d7ba9262c9f7a977085a8e4aaee,f723ce15197189561d1a05725f198b5d,"4,5,2,3,6,7,1",TRUE
4fad5fb87ec6e077982bbd0e1eb6a811,f723ce15197189561d1a05725f198b5d,"4,5,2,3,6,7,1",TRUE
782508989744460b8e8804e336148b96,d63cdc08d52e02e1b82fc40e8377eb77,"4,2,3,6,8,1",TRUE
e0db5e4eec531f4a5ef1f64fbd680377,d63cdc08d52e02e1b82fc40e8377eb77,"4,2,3,6,8,1",TRUE
def613c57cb23f91fd296a2013927a2f,85aa9178b923fa1878ad86a0aaf847b8,"4,2,3,6,1",TRUE
c672afbb62ca3203aa77e21975970795,d63cdc08d52e02e1b82fc40e8377eb77,"4,2,3,6,8,1",TRUE
a0a564ac0b938e4e7ac005046ccd988c,cb12aece5ba4ae61c7d2fbfdd999927b,"4,2,3,6,1",TRUE
31fd33b40bc1528245870036bd9b616c,b475efb500f6079448ab7572479f3f80,"4,2,3,6,1",TRUE
39d5a0affc5bb4de3065925be98fd0bc,f723ce15197189561d1a05725f198b5d,"4,5,2,3,6,7,1",TRUE
7f8551027f8dbf8495bb5714bcb8cf36,392954b32badb6c290375476eaf494ce,"4,2,3,6,1",TRUE
6ac138cd1dfd304a12884f4b943d3317,956ad2d2939099a2185452a31071f22e,"4,2,3,6,1,8",TRUE
6cd4438d3ec438920498357f87f7f2ac,1d7b8a34d35bb07bc2f38523d958299d,"4,2,3,6,1",TRUE
b94cda356971fd3a0bedf85540308d35,f723ce15197189561d1a05725f198b5d,"4,5,2,3,6,7,1",TRUE
860f7b64a862aed56fc86cbdc2eb999f,b475efb500f6079448ab7572479f3f80,"4,2,3,6,1",TRUE
3bda4a72c7e965114fef8d1a057744c9,1d7b8a34d35bb07bc2f38523d958299d,"4,2,3,6,1",TRUE
41fda1102580f8be755e1a458b02219d,1d7b8a34d35bb07bc2f38523d958299d,"4,2,3,6,1",TRUE
2fd1d9cd03d0e7e08c1abafc3d828f97,964b8b0a533a4160c095e0897aba46f7,"4,2,3,6,1",TRUE
662e899f0c628a284dfd06e8f0afce26,ec1e957cb0612f18907a44ddceb84fa6,"4,2,3,6,1",TRUE
cada9cd38273d3c26fbbdaa7c58dd183,ec1e957cb0612f18907a44ddceb84fa6,"4,2,3,6,1",TRUE
2f90833b5479019101b6f5e74f14a1a0,1d7b8a34d35bb07bc2f38523d958299d,"4,2,3,6,1",TRUE
4904d97798bc5b401d659803d64134c1,f723ce15197189561d1a05725f198b5d,"4,5,2,3,6,7,1",TRUE
87a7f60ba6806a7300a9b406d3fe16e1,1d7b8a34d35bb07bc2f38523d958299d,"4,2,3,6,1",TRUE
b3f00cef5fe7797dce7954c1de486e5d,bb8cd9e2ed246193f08afb2ec73532da,"4,2,3,6,1",TRUE
19e06792a98026bc91f5ca3c7184eed8,5cd24805bcfe1b5bb39ca113a66dcb44,"4,2,3,6",TRUE
2188206c70a3dd028614cf22eeee3ac9,f723ce15197189561d1a05725f198b5d,"4,5,2,3,6,7,1",TRUE
fd58173f0518ea22f9713c7565b0868d,964b8b0a533a4160c095e0897aba46f7,"4,2,3,6,1",TRUE
4a85fcfcacf8ccfc19765e79b9e01d67,4dcbbb0357b98e8c89f88023c5dc5554,"4,2,3,6,10,1",TRUE
249703175e2ac862b83ac1b7adcd1a60,42127c729dd1871f500f9c583c4a30dd,"4,2,3,6,1,9",TRUE
9459fc51879c8e12d340eef2ff506be8,1d7b8a34d35bb07bc2f38523d958299d,"4,2,3,6,1",TRUE
590f5823896d886e4b89ccaea3c01670,f723ce15197189561d1a05725f198b5d,"4,5,2,3,6,7,1",TRUE
4d497d0ee55446b1cd4153d8388c4ad7,51deea4867472642fba67a586d8c8060,"4,2,3,6,1",TRUE
7845d3442883908f78f4b418002f09a2,d63cdc08d52e02e1b82fc40e8377eb77,"4,2,3,6,8,1",TRUE
df2a34014f698177571f9b3eb18afed3,1d7b8a34d35bb07bc2f38523d958299d,"4,2,3,6,1",TRUE
c439eea874f4cd99fc0994ecd95bad10,f723ce15197189561d1a05725f198b5d,"4,5,2,3,6,7,1",TRUE
5b60c93325fb89aebd8fdf38580de03d,5da4c6fdc1736044414e40ffd1425665,"4,2,3,6,1,8",TRUE
2c53c9f3a1d70635f40a779f4aaf5972,1d7b8a34d35bb07bc2f38523d958299d,"4,2,3,6,1",TRUE
944ba850c393a2fb4f06ebc35c399072,1d7b8a34d35bb07bc2f38523d958299d,"4,2,3,6,1",TRUE
daa0aa646158648ed0f75d312726acae,b4b26ee32f17f547e8969285d278ec78,"4,2,3,6,1",TRUE
f88d855ae5ea1ae1c8a686171be9d2af,b475efb500f6079448ab7572479f3f80,"4,2,3,6,1",TRUE
d29b19ab8e8cc6afd223c43b8425be17,b475efb500f6079448ab7572479f3f80,"4,2,3,6,1",TRUE
3d617e11b3c7d1641652be439699c397,f723ce15197189561d1a05725f198b5d,"4,5,2,3,6,7,1",TRUE
e82ded624b91460a900e4a7703a26fca,c33cdd46252a7c46950616a25a93ee6b,"4,2,3,6,1",TRUE
4ec4aaf36769651508f6a91031ce061e,f723ce15197189561d1a05725f198b5d,"4,5,2,3,6,7,1",TRUE
43e9136d303d0256aa244f1b9e4be496,51deea4867472642fba67a586d8c8060,"4,2,3,6,1",TRUE
337fc7335ed6531194e400d9a73327c8,d63cdc08d52e02e1b82fc40e8377eb77,"4,2,3,6,8,1",TRUE
4bc430d178645937e1b5624593c5b733,51deea4867472642fba67a586d8c8060,"4,2,3,6,1",TRUE
d5de57d32741b90f713d53eef915f631,e24c78c5edf157928d3c98fad53e7bc5,"4,2,3,6,1",TRUE
8f9342cfabb12fd52553df4b9a2c9f43,f723ce15197189561d1a05725f198b5d,"4,5,2,3,6,7,1",TRUE
4c92d5c84e8750c27250f4bbaa3ef955,f723ce15197189561d1a05725f198b5d,"4,5,2,3,6,7,1",TRUE
abb17ad017bde58d8a744b69851c8be7,f723ce15197189561d1a05725f198b5d,"4,5,2,3,6,7,1",TRUE
f43c700074f280280e1afad477e2c3c0,c33cdd46252a7c46950616a25a93ee6b,"4,2,3,6,1",TRUE
dfec2e421fb299fed657ac9448dcb445,e8c530d681ff6860afbf3fab4e4fc541,"4,2,3,6,1",TRUE
53d88bee00f1abc5d39aaa865823452d,e8c530d681ff6860afbf3fab4e4fc541,"4,2,3,6,1",TRUE
ae3e7d587fa016b734fcab8939eba008,f723ce15197189561d1a05725f198b5d,"4,5,2,3,6,7,1",TRUE
44eeea3c47a2de8b95c7ec9df12b228e,3366103b0c7aba03ee4008371da7d31d,"4,2,3,6,1",TRUE
ad60eaef1a0c2060d0b6ac71e48deb47,d9ae086a9a55a762dc5713a90c32b6f5,"4,2,3,6,1",TRUE
31ade6bc4f00483e0511a785e2b05091,51deea4867472642fba67a586d8c8060,"4,2,3,6,1",TRUE
dface79a0ccebca1307524f2bbabeed3,1d7b8a34d35bb07bc2f38523d958299d,"4,2,3,6,1,10",TRUE
85558dc949e2c2db3b7b7fe92ec37935,cb12aece5ba4ae61c7d2fbfdd999927b,"4,2,3,6,1",TRUE
d0ad68560dc7bf7f37a2ee5fca20b911,f723ce15197189561d1a05725f198b5d,"4,5,2,3,6,7,1",TRUE
048406c96144ac190f300a9a3eb40b32,f723ce15197189561d1a05725f198b5d,"4,5,2,3,6,7,1",TRUE
e801563405ccb3cbeac13c8cd708fb7d,42127c729dd1871f500f9c583c4a30dd,"4,2,3,6,1",TRUE
1c1dbae66021f62dc8f7f376555299b2,f723ce15197189561d1a05725f198b5d,"4,5,2,3,6,7,1",TRUE
0fef3d4790fc07195e14398d0350649e,964b8b0a533a4160c095e0897aba46f7,"4,2,3,6,1",TRUE
94bb47dec44ec5d9181ae6af28dd2a8d,f6cb22d79433bcaf272417d90a99d424,"4,2,3,6,7,1",TRUE
ad79c228e27bc73ff7657b8ff7732580,956ad2d2939099a2185452a31071f22e,"4,2,3,6,1,8",TRUE
447077550c67efee0932b08573b0797c,1d7b8a34d35bb07bc2f38523d958299d,"4,2,3,6,1",TRUE
0e024b55d441cd85ba12b9ea247c5eda,f6cb22d79433bcaf272417d90a99d424,"4,2,3,6,7,1",TRUE
f696d512e0c676cafb8b426e618f1acc,f723ce15197189561d1a05725f198b5d,"4,5,2,3,6,7,1",TRUE
3e8d2cb09953161590c77b2fd39d8019,652894f9fbf4e40ad44724b0464fd8d6,"4,2,3,6,1",TRUE
ff8db0992cd5914deb2bcd829453d391,e8b9aa1927d352c4af04738164bf7f61,"4,2,3,6,1",TRUE
a0ac20f641f176bf8f61183559c1260b,3366103b0c7aba03ee4008371da7d31d,"4,2,3,6,1",TRUE
06bb24389e131f0eb804235376747fd1,1d7b8a34d35bb07bc2f38523d958299d,"4,2,3,6,1",TRUE
7ab3f8f3ff4a3c68874203b90d9a2584,d9ae086a9a55a762dc5713a90c32b6f5,"4,2,3,6,1,10",TRUE
4e570235b68aab3dd354f567207e83e5,1d7b8a34d35bb07bc2f38523d958299d,"4,2,3,6,1",TRUE
f8cfdc13324fbc1ff4fe699aa1df5719,f723ce15197189561d1a05725f198b5d,"4,5,2,3,6,7,1",TRUE
698c0ff5d1f4e5be6d2233c7e21e1e67,c4d7a501d7b4e7b2002b2f269c0e5b86,"4,2,3,6,1",TRUE
